RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION
18	FALSE	636	8	897	Down	.	Was Scott's bike stolen?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"Scott got stuck at the police today, 'cause someone stole his car yesterday."	.	.	.	0	0	0	.	0	0	0
18	FALSE	530	9	2286	Down	.	Can exchange students stay in Europe for a year?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	incorrect	Exchange students can't stay in Europe for more than a year.	.	.	.	0	0	0	.	0	0	0
18	FALSE	559	10	1910	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"At the beginning of the semester, I registered for courses, but I didn't take them."	.	.	.	0	0	0	.	0	0	0
18	FALSE	463	11	1989	Down	.	Are there fewer exotic pets?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"Because people are getting more exotic pets, there's more work for specialist vets like Aaron."	.	.	.	0	0	0	.	0	0	0
18	FALSE	468	12	1212	Up	.	Is Layla motivated?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	"Layla has all the qualities of a future astronaut, along with an unstoppable ambition."	.	.	.	0	0	0	.	0	0	0
18	FALSE	438	13	3744	Up	y	Was the person sore after work?	massaged	31	8	he massaged	28	11	7	8	calf	43	4	10	e	Up	y	"When I got back from work, he massaged my calf"	45	Eng	6	s	"When I got back from work, he"	"When I got back from work,"	"When I got back from work, he massaged my"	correct	"When I got back from work, he massaged my calf before we went to bed."	15	neut	.	0	0	0	.	0	.	0
18	FALSE	521	14	2321	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"Next spring, I'm going to Europe for a year, but I need to start preparing soon."	.	.	.	0	0	0	.	0	0	0
18	FALSE	581	15	914	Up	.	Are the printers faulty?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	The office printers keep breaking every time I have a big meeting.	.	.	.	0	0	0	.	0	0	0
18	FALSE	552	16	1084	Up	.	Do students gain weight in college?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	It∆s confirmed that students gain weight during their freshman year in college.	.	.	.	0	0	0	.	0	0	0
18	FALSE	428	17	2500	Up	n	Is the product for the skin?	for	13	3	for	13	3	5	5	scalp	37	5	11	e	Up	y	I saw an ad for a new cream for the scalp	3	Eng	6	s	I saw an ad	I saw an ad	I saw an ad for a new cream for the	correct	I saw an ad for a new cream for the scalp so that it doesn't itch.	16	neut	0	196	346	346	0	346	0	1
18	FALSE	458	18	1870	Down	.	Are the neighbors happy about the casino?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My neighbors are against the casino being built in our neighborhood.	.	.	.	0	0	0	.	0	0	0
18	FALSE	502	19	1914	Up	.	Will their sister be in Florida for Christmas?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	"If I go to Orlando for Christmas, I can stop by your sister and give it to her."	.	.	.	0	0	0	.	0	0	0
18	FALSE	593	20	1979	Up	n	Did the man do this in public?	showed	7	6	showed	7	6	3	3	dick	22	4	6	e	Up	y	A man showed her his dick	16	Eng	6	s	A man	A man	A man showed her his	correct	A man showed her his dick in the street.	9	taboo	383	383	383	383	0	383	0	1
18	FALSE	439	21	6332	Down	.	Do we go to the zoo every week?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	incorrect	"Every Sunday, I take my nephews to the zoo, but they∆re sad they can't touch the animals."	.	.	.	0	0	0	.	0	0	0
18	FALSE	590	22	1559	Up	y	Was it close?	would	36	5	I would	34	7	8	9	circus	57	6	14	e	Up	y	"If I didn∆t have homework to do, I would have gone to a circus"	39	Eng	6	s	"If I didn∆t have homework to do, I"	"If I didn∆t have homework to do,"	"If I didn∆t have homework to do, I would have gone to a"	correct	"If I didn∆t have homework to do, I would have gone to a circus that was nearby."	17	neut	180	180	180	180	0	269	0	1
18	FALSE	488	23	5120	Down	.	Do her parents criticize the person's mother?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"My mom doesn't like her aunt and uncle, 'cause they always criticize her when they come for a visit."	.	.	.	0	0	0	.	0	0	0
18	FALSE	564	24	1837	Down	.	Does their grandpa sleep all day?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My grandpa gets up early every morning to milk the cows in our red barn.	.	.	.	0	0	0	.	0	0	0
18	FALSE	500	25	3832	Down	.	Is the oven economical?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	incorrect	The landlord got us a new electric oven to help us save energy.	.	.	.	0	0	0	.	0	0	0
18	FALSE	555	26	2215	Up	.	Does Katie want to go to the highschool reunion?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	Katie is so happy that she will see all her highschool friends at the reunion.	.	.	.	0	0	0	.	0	0	0
18	FALSE	454	27	1296	Down	.	Was it the school principal that believes this?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	The guidance counselor believes that movies nowadays display a lot of violence.	.	.	.	0	0	0	.	0	0	0
18	FALSE	363	28	1496	Up	.	Is their roommate mostly healthy?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	It∆s not true that my roommate is sick all the time.	.	.	.	0	0	0	.	0	0	0
18	FALSE	826	29	1823	Down	n	Did somebody write on the wall next to the church?	somebody	11	8	somebody	11	8	3	3	boss	27	4	5	e	Down	n	"Last year somebody wrote ""boss"""	27	Eng	6	s	Last year	Last year	Last year somebody wrote	correct	"Last year somebody wrote ""boss"" on the wall next to the bank."	12	neut	.	0	0	0	.	712	.	0
18	FALSE	518	30	1858	Down	.	Is Richard in the football team?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Richard couldn't get into the football team 'cause he didn't have the muscle mass for it.	.	.	.	0	0	0	.	0	0	0
18	FALSE	384	31	1261	Down	.	Is their older brother going to Ithaca?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My older brother is going to Italy at the end of school year.	.	.	.	0	0	0	.	0	0	0
18	FALSE	478	32	1113	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.	.	0	0	0	.	0	0	0
18	FALSE	393	33	1390	Up	.	Did the children see the insect in the kitchen?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	"Last night, my children saw a cockroach in the kitchen."	.	.	.	0	0	0	.	0	0	0
18	FALSE	394	34	1262	Down	.	Is the person stingy?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"Every time I go on a vacation, I buy gifts for my family."	.	.	.	0	0	0	.	0	0	0
18	FALSE	342	35	1734	Up	.	Did Joe have to wait a lot at the hospital?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	"When Joe arrived at the hospital, there was a huge line of patients ahead of him."	.	.	.	0	0	0	.	0	0	0
18	FALSE	473	36	2365	Up	.	Is our team good at football?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	It's obvious that our school team will win the next football game.	.	.	.	0	0	0	.	0	0	0
18	FALSE	748	37	1442	Up	n	Did he have freckles?	that	19	4	that	19	4	5	5	balls	51	5	12	e	Up	y	My friend told me that he has had freckles on his balls	10	Eng	6	s	My friend told me	My friend told me	My friend told me that he has had freckles on his	correct	My friend told me that he has had freckles on his balls since he was a child.	17	taboo	.	0	0	0	.	0	.	0
18	FALSE	506	38	2746	Down	.	Does the speaker get up early?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"I know a few bakers who have to be up at 4, so I consider myself lucky that I can wake up at 9."	.	.	.	0	0	0	.	0	0	0
18	FALSE	561	39	2901	Down	.	Is their friend a maverick?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"I always want to ride on the rollercoaster at country fairs, but my best friend is too scared."	.	.	.	0	0	0	.	0	0	0
18	FALSE	445	40	4057	Up	n	Was he prevented from going on a business trip?	said	9	4	said	9	4	3	3	diarrhea	19	8	5	e	Down	n	His mom said that diarrhea	22	Eng	6	s	His mom	His mom	His mom said that	incorrect	His mom said that diarrhea prevented him from going to the trip.	12	taboo	0	171	277	277	0	277	0	1
18	FALSE	470	41	1520	Up	n	Did the child say this?	said	11	4	said	11	4	3	3	welcome	16	7	4	e	Up	y	The child said welcome	9	Eng	6	s	The child	The child	The child said	correct	"The child said ""welcome"" in front of everyone."	8	neut	0	60	308	308	0	434	0	1
18	FALSE	467	42	3256	Up	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	incorrect	The school librarian decided to move to Serbia at the end of the school year.	.	.	.	0	0	0	.	0	0	0
18	FALSE	562	43	3892	Down	y	Was he rich after university?	donated	19	7	he donated	16	10	3	4	sperm	27	5	5	e	Down	n	"After college, he donated sperm"	46	Eng	6	s	"After college, he"	"After college,"	"After college, he donated"	correct	"After college, he donated sperm to make some extra cash."	10	taboo	.	0	0	0	.	138	.	0
18	FALSE	418	44	1123	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo	205	205	205	205	0	205	0	1
18	FALSE	382	45	1956	Down	.	Are the names from the thirties becoming popular?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"According to the census, many names from the twenties are becoming popular."	.	.	.	0	0	0	.	0	0	0
18	FALSE	614	46	1584	Down	n	Did this happen after the gym?	she	20	3	she	20	3	4	4	tampon	39	6	8	e	Down	n	"After the meeting, she leaned and her tampon"	28	Eng	6	s	"After the meeting,"	"After the meeting,"	"After the meeting, she leaned and her"	correct	"After the meeting, she leaned and her tampon fell out of her bag."	13	taboo	210	210	210	210	0	210	0	1
18	FALSE	418	47	3517	Down	y	Did he hear this yesterday?	heard	14	5	I heard	12	7	3	4	fart	22	4	6	e	Up	y	Last night I heard a fart	4	Eng	6	s	Last night I	Last night	Last night I heard a	incorrect	Last night I heard a fart from my neighbor's apartment.	10	taboo	.	0	0	0	.	0	.	0
18	FALSE	509	48	1603	Up	n	Was the sale in a big store?	that	11	4	that	11	4	3	3	coffee pots	25	11	6	e	Up	y	I noticed that they had coffee pots	33	Eng	6	s	I noticed	I noticed	I noticed that they had	correct	I noticed that they had coffee pots on sale in that big store.	13	neut	182	182	182	182	0	182	0	1
18	FALSE	659	49	1049	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Dude	28	4	5	e	Down	n	"They stopped and shouted: ""Dude"	21	Eng	6	s	They stopped	They stopped	They stopped and shouted:	correct	"They stopped and shouted: ""Dude, move out of the way"" ""."""	10	neut	185	185	185	185	0	185	0	1
18	FALSE	623	50	1068	Up	.	Was the nurse great at her job?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	The nurse deserves credit for saving the patient's life.	.	.	.	0	0	0	.	0	0	0
18	FALSE	375	51	1589	Up	.	Are the chairs new?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	The kitchen chairs are wrapped 'cause I got them yesterday.	.	.	.	0	0	0	.	0	0	0
18	FALSE	564	52	3655	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.	.	0	0	0	.	0	0	0
19	FALSE	1136	1	1885	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	1	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.	.	0	0	0	.	0	0	0
19	FALSE	970	2	2750	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	1	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.	.	0	0	0	.	0	0	0
19	FALSE	943	3	1353	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	1	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.	.	0	0	0	.	0	0	0
19	FALSE	929	4	1891	Down	.	Is their father carefree?	.	.	.	.	.	.	.	0	.	.	.	0	p	Down	n	.	0	Eng	1	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.	.	0	0	0	.	0	0	0
19	FALSE	1021	6	1520	Up	n	Did she travel a lot in her twenties?	when	26	4	when	26	4	6	6	hooker	47	6	11	e	Up	y	My friend traveled a lot when she worked as a hooker	47	Eng	1	s	My friend traveled a lot	My friend traveled a lot	My friend traveled a lot when she worked as a	correct	My friend traveled a lot when she worked as a hooker in her twenties.	14	taboo	.	0	0	0	.	553	.	0
19	FALSE	924	7	1875	Up	.	Did Joe have to wait a lot at the hospital?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	"When Joe arrived at the hospital, there was a huge line of patients ahead of him."	.	.	.	0	0	0	.	0	0	0
19	FALSE	877	8	3675	Down	.	Is their friend a maverick?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"I always want to ride on the rollercoaster at country fairs, but my best friend is too scared."	.	.	.	0	0	0	.	0	0	0
19	FALSE	942	9	1784	Up	.	Are the printers faulty?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	The office printers keep breaking every time I have a big meeting.	.	.	.	0	0	0	.	0	0	0
19	FALSE	843	10	1787	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"Next spring, I'm going to Europe for a year, but I need to start preparing soon."	.	.	.	0	0	0	.	0	0	0
19	FALSE	930	11	2287	Up	n	Did the man do this in public?	showed	7	6	showed	7	6	3	3	art	22	3	6	e	Up	y	A man showed her his art	16	Eng	1	s	A man	A man	A man showed her his	correct	A man showed her his art in the street.	9	neut	174	174	174	174	0	711	0	1
19	FALSE	900	12	3518	Down	.	Is the person stingy?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"Every time I go on a vacation, I buy gifts for my family."	.	.	.	0	0	0	.	0	0	0
19	FALSE	1084	13	3642	Up	.	Does Katie want to go to the highschool reunion?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	Katie is so happy that she will see all her highschool friends at the reunion.	.	.	.	0	0	0	.	0	0	0
19	FALSE	931	14	1832	Down	.	Are the names from the thirties becoming popular?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"According to the census, many names from the twenties are becoming popular."	.	.	.	0	0	0	.	0	0	0
19	FALSE	917	15	2606	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.	.	0	0	0	.	0	0	0
19	FALSE	931	16	2365	Down	n	Was he prevented from going on a business trip?	said	9	4	said	9	4	3	3	obligations	19	11	5	e	Down	n	His mom said that obligations	22	Eng	1	s	His mom	His mom	His mom said that	correct	His mom said that obligations prevented him from going to the trip.	12	neut	125	125	125	1056	931	125	1	1
19	FALSE	1000	17	2095	Down	.	Is their older brother going to Ithaca?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	My older brother is going to Italy at the end of school year.	.	.	.	0	0	0	.	0	0	0
19	FALSE	1026	18	2717	Down	.	Was it the school principal that believes this?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	The guidance counselor believes that movies nowadays display a lot of violence.	.	.	.	0	0	0	.	0	0	0
19	FALSE	921	19	2377	Down	.	Are there fewer exotic pets?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"Because people are getting more exotic pets, there's more work for specialist vets like Aaron."	.	.	.	0	0	0	.	0	0	0
19	FALSE	824	20	2220	Up	.	Is our team good at football?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	It's obvious that our school team will win the next football game.	.	.	.	0	0	0	.	0	0	0
19	FALSE	758	21	1208	Down	y	Were they selling it?	saw	34	3	I saw	32	5	7	8	water	64	5	14	e	Down	n	"While I was walking on campus, I saw that they were giving out water"	40	Eng	1	s	"While I was walking on campus, I"	"While I was walking on campus,"	"While I was walking on campus, I saw that they were giving out"	correct	"While I was walking on campus, I saw that they were giving out water to students in the courtyard."	19	neut	405	405	405	405	0	405	0	1
19	FALSE	1051	22	2355	Up	n	Was there a lot of them?	pointed	23	7	pointed	23	7	5	5	penises	70	7	13	e	Up	y	The museum tour guide pointed out how his paintings were filled with penises	5	Eng	1	s	The museum tour guide	The museum tour guide	The museum tour guide pointed out how his paintings were filled with	correct	The museum tour guide pointed out how his paintings were filled with penises at the beginning of his career.	19	taboo	200	200	200	397	197	200	1	1
19	FALSE	1044	23	2386	Up	.	Was the nurse great at her job?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	The nurse deserves credit for saving the patient's life.	.	.	.	0	0	0	.	0	0	0
19	FALSE	937	24	3401	Up	.	Are the chairs new?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	The kitchen chairs are wrapped 'cause I got them yesterday.	.	.	.	0	0	0	.	0	0	0
19	FALSE	911	25	1464	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	slut	47	4	9	e	Down	n	"Last night over text message, he invited that slut"	41	Eng	1	s	"Last night over text message, he"	"Last night over text message,"	"Last night over text message, he invited that"	correct	"Last night over text message, he invited that slut to his place for dinner."	14	taboo	.	0	0	0	.	0	.	0
19	FALSE	843	26	4355	Down	.	Does the speaker get up early?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"I know a few bakers who have to be up at 4, so I consider myself lucky that I can wake up at 9."	.	.	.	0	0	0	.	0	0	0
19	FALSE	887	27	2188	Down	.	Does their grandpa sleep all day?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	My grandpa gets up early every morning to milk the cows in our red barn.	.	.	.	0	0	0	.	0	0	0
19	FALSE	848	28	3068	Up	y	Did he hear this yesterday?	heard	14	5	I heard	12	7	3	4	clap	22	4	6	e	Up	y	Last night I heard a clap	4	Eng	1	s	Last night I	Last night	Last night I heard a	correct	Last night I heard a clap from the neighbor's apartment.	10	neut	376	376	376	376	0	518	0	1
19	FALSE	910	29	1699	Down	.	Is Richard in the football team?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	Richard couldn't get into the football team 'cause he didn't have the muscle mass for it.	.	.	.	0	0	0	.	0	0	0
19	FALSE	933	30	3506	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"At the beginning of the semester, I registered for courses, but I didn't take them."	.	.	.	0	0	0	.	0	0	0
19	FALSE	814	31	4072	Up	n	Did he have a compulsive disorder?	washed	16	6	washed	16	6	4	4	anus	27	4	6	e	Up	y	My best friend washed his anus	17	Eng	1	s	My best friend	My best friend	My best friend washed his	correct	My best friend washed his anus compulsively in college.	9	taboo	313	313	313	313	0	313	0	1
19	FALSE	961	32	2445	Up	n	Did Carl turn around?	she	26	3	she	26	3	5	5	erection	44	8	9	e	Up	y	"When Carl turned around, she could see his erection"	23	Eng	1	s	"When Carl turned around,"	"When Carl turned around,"	"When Carl turned around, she could see his"	correct	"When Carl turned around, she could see his erection through his clothes."	12	taboo	0	188	188	740	552	468	1	1
19	FALSE	883	33	3752	Up	n	Did he have freckles?	that	19	4	that	19	4	5	5	legs	51	4	12	e	Up	y	My friend told me that he has had freckles on his legs	10	Eng	1	s	My friend told me	My friend told me	My friend told me that he has had freckles on his	correct	My friend told me that he has had freckles on his legs since he was a child.	17	neut	.	0	0	0	.	0	.	0
19	FALSE	901	34	5440	Up	.	Do we go to the zoo every week?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	"Every Sunday, I take my nephews to the zoo, but they∆re sad they can't touch the animals."	.	.	.	0	0	0	.	0	0	0
19	FALSE	885	35	3789	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"Don't lose the piece of paper on the kitchen table, it's a lottery ticket."	.	.	.	0	0	0	.	0	0	0
19	FALSE	880	36	1911	Up	.	Do students gain weight in college?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	It∆s confirmed that students gain weight during their freshman year in college.	.	.	.	0	0	0	.	0	0	0
19	FALSE	963	37	4013	Down	y	Was he rich after university?	donated	19	7	he donated	16	10	3	4	plasma	27	6	5	e	Down	n	"After college, he donated plasma"	46	Eng	1	s	"After college, he"	"After college,"	"After college, he donated"	correct	"After college, he donated plasma to make some extra cash."	10	neut	272	272	272	272	0	322	0	1
19	FALSE	911	38	1338	Up	.	Is Layla motivated?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	"Layla has all the qualities of a future astronaut, along with an unstoppable ambition."	.	.	.	0	0	0	.	0	0	0
19	FALSE	836	39	3194	Down	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	The school librarian decided to move to Serbia at the end of the school year.	.	.	.	0	0	0	.	0	0	0
19	FALSE	791	40	2482	Up	.	Is their roommate mostly healthy?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	It∆s not true that my roommate is sick all the time.	.	.	.	0	0	0	.	0	0	0
19	FALSE	771	41	3730	Up	.	Can exchange students stay in Europe for a year?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	Exchange students can't stay in Europe for more than a year.	.	.	.	0	0	0	.	0	0	0
19	FALSE	928	42	2603	Up	.	Will their sister be in Florida for Christmas?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	"If I go to Orlando for Christmas, I can stop by your sister and give it to her."	.	.	.	0	0	0	.	0	0	0
19	FALSE	757	43	2125	Up	.	Is the oven economical?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	The landlord got us a new electric oven to help us save energy.	.	.	.	0	0	0	.	0	0	0
19	FALSE	727	44	4220	Down	.	Do her parents criticize the person's mother?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"My mom doesn't like her aunt and uncle, 'cause they always criticize her when they come for a visit."	.	.	.	0	0	0	.	0	0	0
19	FALSE	898	45	2528	Down	.	Was Scott's bike stolen?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	"Scott got stuck at the police today, 'cause someone stole his car yesterday."	.	.	.	0	0	0	.	0	0	0
19	FALSE	822	46	6709	Up	n	Did they see the movie last week?	last	18	4	last	18	4	5	5	erotic	35	6	8	e	Up	y	The movie we saw last weekend was erotic	35	Eng	1	s	The movie we saw	The movie we saw	The movie we saw last weekend was	correct	The movie we saw last weekend was erotic from beginning to end.	12	taboo	.	0	0	0	.	0	.	0
19	FALSE	790	47	1688	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.	.	0	0	0	.	0	0	0
19	FALSE	978	48	6627	Up	n	Did the aunts chat over coffee?	were	10	4	were	10	4	3	3	menstruation	30	12	6	e	Up	y	My aunts were chatting about menstruation	29	Eng	1	s	My aunts	My aunts	My aunts were chatting about	correct	My aunts were chatting about menstruation while having coffee yesterday.	10	taboo	161	161	161	506	345	161	1	1
19	FALSE	741	49	3209	Down	n	Did they smell like that during the film festival?	smelled	13	7	smelled	13	7	3	3	piss	24	4	5	e	Down	n	The streets smelled of piss	11	Eng	1	s	The streets	The streets	The streets smelled of	correct	The streets smelled of piss during the spring festival.	9	taboo	601	601	601	601	0	601	0	1
19	FALSE	897	50	3051	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	speeches	33	8	7	e	Up	y	I've read some advice on giving speeches	34	Eng	1	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving speeches on the internet.	10	neut	0	165	357	357	0	758	0	1
19	FALSE	980	51	2407	Down	n	Did this happen after the gym?	she	20	3	she	20	3	4	4	mascara	39	7	8	e	Down	n	"After the meeting, she leaned and her mascara"	28	Eng	1	s	"After the meeting,"	"After the meeting,"	"After the meeting, she leaned and her"	correct	"After the meeting, she leaned and her mascara fell out of her bag."	13	neut	.	0	0	0	.	0	.	0
19	FALSE	1022	52	1972	Down	.	Are the neighbors happy about the casino?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	1	s	.	.	.	correct	My neighbors are against the casino being built in our neighborhood.	.	.	.	0	0	0	.	0	0	0
19	FALSE	1045	53	1796	Up	.	Did the children see the insect in the kitchen?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	1	s	.	.	.	correct	"Last night, my children saw a cockroach in the kitchen."	.	.	.	0	0	0	.	0	0	0
