RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status
11	false	9	201	11	702.00	52	1884	Up	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	5	s	.	.	.	incorrect	The school librarian decided to move to Serbia at the end of the school year.	.	.
11	false	10	165	13	710.00	52	1884	Up	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	5	s	.	.	.	incorrect	The school librarian decided to move to Serbia at the end of the school year.	.	.
11	false	11	146	15	714.00	52	1884	Up	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	5	s	.	.	.	incorrect	The school librarian decided to move to Serbia at the end of the school year.	.	.
11	false	12	152	6	714.00	52	1884	Up	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	5	s	.	.	.	incorrect	The school librarian decided to move to Serbia at the end of the school year.	.	.
11	false	13	172	2	708.00	52	1884	Up	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	5	s	.	.	.	incorrect	The school librarian decided to move to Serbia at the end of the school year.	.	.
11	false	14	219	3	740.00	52	1884	Up	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	5	s	.	.	.	incorrect	The school librarian decided to move to Serbia at the end of the school year.	.	.
11	false	15	256	3	771.00	52	1884	Up	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	5	s	.	.	.	incorrect	The school librarian decided to move to Serbia at the end of the school year.	.	.
12	false	1	226	1	1476.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	2	236	2	1430.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	3	119	1	1383.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	4	195	4	1365.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	5	190	5	1325.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	6	187	7	1322.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	7	151	9	1350.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	8	188	11	1360.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	9	427	13	1341.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	10	381	3	1422.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	11	472	2	1458.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	12	658	11	1318.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	13	341	1	1294.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	14	259	11	1452.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	15	287	13	1463.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	16	433	7	1543.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	17	272	1	1447.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	18	341	3	1364.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	19	147	5	1374.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	20	331	1	1352.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	21	266	5	1363.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	22	221	13	1346.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	23	194	11	1370.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	24	354	10	1410.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	25	471	11	1566.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	26	487	8	1486.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	27	1154	2	1464.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	28	778	11	1577.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	29	56	1	1600.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	30	450	1	1675.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	31	210	1	1799.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	32	245	1	1851.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	33	140	9	2121.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	34	262	5	1851.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	35	656	2	1570.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	36	102	5	1859.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	37	310	4	1902.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	38	347	1	1670.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	39	468	2	1740.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	40	248	5	1870.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	41	184	8	1784.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	42	172	11	1680.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	43	272	12	1569.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	44	362	9	1551.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	45	257	2	1525.00	1	1691	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
12	false	1	202	1	1285.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	2	195	3	1380.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	3	187	5	1422.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	4	222	6	1415.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	5	223	8	1366.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	6	288	10	1320.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	7	344	3	1336.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	8	218	5	1398.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	9	259	8	1391.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	10	265	10	1360.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	11	175	8	1304.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	12	162	1	1279.00	2	1592	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
12	false	1	161	1	1486.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	2	214	2	1503.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	3	274	5	1469.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	4	217	6	1460.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	5	154	8	1471.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	6	168	10	1446.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	7	238	12	1386.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	8	220	9	1319.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	9	155	8	1279.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	10	242	5	1283.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	11	336	2	1340.00	3	2365	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
12	false	1	211	1	1339.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	2	312	4	1421.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	3	262	5	1419.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	4	237	7	1346.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	5	155	8	1311.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	6	303	10	1292.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	7	358	7	1284.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	8	213	9	1329.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	9	130	6	1378.00	4	1641	Down	.	Is their father carefree?	.	.	.	.	.	.	.	.	.	.	.	.	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.
12	false	1	166	1	1242.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	2	167	2	1231.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	3	165	4	1226.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	4	205	6	1231.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	5	209	9	1244.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	6	233	11	1264.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	7	214	9	1293.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	8	217	12	1281.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	9	208	15	1225.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	10	126	16	1177.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	11	313	14	1180.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	12	201	2	1242.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	13	31	3	1294.00	5	4053	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Next spring, I'm going to Europe for a year, but I need to start preparing soon.	.	.
12	false	1	160	1	1482.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	2	189	2	1432.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	3	283	4	1398.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	4	216	2	1345.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	5	219	4	1332.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	6	212	6	1304.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	7	253	8	1268.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	8	279	10	1257.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	9	465	7	1289.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	10	133	3	1260.00	6	1533	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	7	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo
12	false	1	148	3	1233.00	7	2062	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.
12	false	2	196	2	1272.00	7	2062	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.
12	false	3	256	4	1268.00	7	2062	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.
12	false	4	165	4	1244.00	7	2062	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.
12	false	5	305	6	1239.00	7	2062	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.
12	false	6	186	8	1233.00	7	2062	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.
12	false	7	318	9	1235.00	7	2062	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	.	.	.	.	.	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.
