"RECORDING_SESSION_LABEL"	"CURRENT_FIX_ADJUSTED"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_PUPIL"	"TRIAL_INDEX"	"button_RT"	"button_pressed"	"combined_cs_status"	"comp_q"	"cs_word"	"cs_word_char_position"	"cs_word_length"	"cs_word_or_combo"	"cs_word_or_combo_char_position"	"cs_word_or_combo_length"	"cs_word_or_combo_word_position"	"cs_word_word_position"	"cword"	"cword_char_position"	"cword_length"	"cword_word_position"	"e_status"	"exp_button"	"exp_response"	"frame_cword_space"	"item_num"	"lang"	"list"	"p_status"	"pre_cs_word_frame_space"	"pre_cs_word_or_combo_space"	"pre_cword_frame_space"	"response_accuracy"	"sent"	"sent_length_words"	"taboo_status"
"4884"	9	"false"	269	12	12	721	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4885"	9	"false"	399	13	10	713	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4886"	9	"false"	21	14	11	732	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4887"	9	"false"	132	15	2	761	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4888"	9	"false"	359	16	1	781	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4889"	9	"false"	184	17	1	749	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4890"	9	"false"	328	18	3	792	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4891"	9	"false"	347	19	3	794	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4892"	9	"false"	249	20	5	801	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4893"	9	"false"	207	21	7	792	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4894"	9	"false"	143	22	7	778	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4895"	9	"false"	251	23	8	747	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4896"	9	"false"	143	24	10	725	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4897"	9	"false"	161	25	12	718	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4898"	9	"false"	338	26	2	718	33	1874	"Down"	"."	"Was it the school principal that believes this?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The guidance counselor believes that movies nowadays display a lot of violence."	"."	"."
"4899"	9	"false"	135	1	1	673	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4900"	9	"false"	236	2	2	748	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4901"	9	"false"	65	3	3	782	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4902"	9	"false"	236	4	1	793	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4903"	9	"false"	162	5	1	804	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4904"	9	"false"	289	6	3	831	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4905"	9	"false"	215	7	4	824	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4906"	9	"false"	269	8	5	799	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4907"	9	"false"	160	9	6	780	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4908"	9	"false"	188	10	7	760	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4909"	9	"false"	179	11	9	759	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4910"	9	"false"	164	12	11	746	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4911"	9	"false"	137	13	10	726	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4912"	9	"false"	795	14	12	715	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4913"	9	"false"	107	15	4	763	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4914"	9	"false"	211	16	2	774	34	3424	"Up"	"."	"Do students gain weight in college?"	"."	"."	"."	"."	"."	"."	"7"	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"It’s confirmed that students gain weight during their freshman year in college."	"."	"."
"4915"	9	"false"	146	1	1	899	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4916"	9	"false"	238	2	2	944	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4917"	9	"false"	175	3	1	913	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4918"	9	"false"	331	4	4	886	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4919"	9	"false"	289	5	6	848	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4920"	9	"false"	210	6	5	794	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4921"	9	"false"	223	7	6	799	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4922"	9	"false"	424	8	5	857	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4923"	9	"false"	248	9	7	831	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4924"	9	"false"	158	10	9	824	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4925"	9	"false"	158	11	8	828	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4926"	9	"false"	145	12	10	802	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4927"	9	"false"	284	13	13	785	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4928"	9	"false"	155	14	12	766	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4929"	9	"false"	92	15	11	768	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4930"	9	"false"	369	16	14	781	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4931"	9	"false"	191	17	15	755	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4932"	9	"false"	212	18	3	753	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4933"	9	"false"	278	19	1	742	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4934"	9	"false"	164	20	5	707	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4935"	9	"false"	182	21	14	691	35	2451	"Down"	"n"	"Did they examine them at the doctor's office?"	"they"	"18"	"4"	"they"	"18"	"4"	"4"	"4"	"testicles"	"36"	"9"	7	"e"	"Down"	"n"	"Today at school, they examined the testicles"	31	"Eng"	3	"s"	"Today at school,"	"Today at school,"	"Today at school, they examined the"	"correct"	"Today at school, they examined the testicles of the children at the annual health checkup."	"15"	"taboo"
"4936"	9	"false"	41	1	2	836	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4937"	9	"false"	155	2	1	790	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4938"	9	"false"	204	3	2	771	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4939"	9	"false"	166	4	3	762	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4940"	9	"false"	272	5	4	749	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4941"	9	"false"	292	6	5	744	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4942"	9	"false"	236	7	6	751	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4943"	9	"false"	463	8	5	713	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4944"	9	"false"	198	9	8	720	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4945"	9	"false"	145	10	9	751	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4946"	9	"false"	166	11	11	765	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4947"	9	"false"	300	12	9	761	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4948"	9	"false"	212	13	14	754	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4949"	9	"false"	164	14	15	768	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4950"	9	"false"	622	15	2	787	36	2059	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	3	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"4951"	9	"false"	148	1	7	844	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
"4952"	9	"false"	88	2	3	800	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
"4953"	9	"false"	254	3	2	771	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
"4954"	9	"false"	219	4	4	752	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
"4955"	9	"false"	152	5	5	753	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
"4956"	9	"false"	214	6	6	754	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
"4957"	9	"false"	229	7	8	746	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
"4958"	9	"false"	199	8	6	745	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
"4959"	9	"false"	142	9	8	771	37	1182	"Up"	"n"	"Did they go on a date?"	"that"	"15"	"4"	"that"	"15"	"4"	"4"	"4"	"cock"	"29"	"4"	8	"e"	"Up"	"y"	"I didn’t know that he had a cock"	43	"Eng"	3	"s"	"I didn’t know"	"I didn’t know"	"I didn’t know that he had a"	"correct"	"I didn’t know that he had a cock that big until we went on a date."	"16"	"."
