RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION
13	FALSE	631	67	2108	Up	n	¿Estuvo cerca?	habría	34	6	habría	34	6	7	7	orgía	51	5	11	e	Up	y	"Si no tuviera tareas para hacer, habría ido a una orgía"	39	Spa	1	s	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, habría ido a una"	correct	"Si no tuviera tareas para hacer, habría ido a una orgía que estaba al lado."	15	taboo	165	165	165	165	0	1219	0	1
13	FALSE	556	68	1808	Down	.	¿Su clase de matemáticas está alli?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	incorrect	Todas mis clases de ciencias están en este edificio.	.	.	.	0	0	0	.	0	0	0
13	FALSE	469	69	2694	Up	n	¿Le dolieron después de trotar?	that	11	4	that	11	4	3	3	knees	20	5	5	e	Up	y	Ella dijo that her knees	18	CS	1	s	Ella dijo	Ella dijo	Ella dijo that her	correct	Ella dijo that her knees hurt after running.	8	neut	0	171	734	734	0	734	.	1
13	FALSE	690	70	1690	Down	.	¿El curso de física tiene exámenes?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	1	s	.	.	.	correct	El curso de comercio tiene exámenes este semestre.	.	.	.	0	0	0	.	0	0	0
13	FALSE	494	71	2338	Up	y	¿Estaba la persona adolorida después del trabajo?	masajeó	30	7	me masajeó	27	10	5	6	culata	41	6	8	e	Up	y	"Cuando volví del trabajo, me masajeó la culata"	45	Spa	1	s	"Cuando volví del trabajo, me"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, me masajeó la"	correct	"Cuando volví del trabajo, me masajeó la culata antes de ir a la cama."	14	taboo	0	204	584	584	0	1459	0	1
13	FALSE	609	72	3929	Down	.	¿Quiere inscribirse su amigo en un programa de medicina?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	incorrect	"Antes de solicitar a programas de medicina, mi amigo pidío consejo de otros médicos."	.	.	.	0	0	0	.	0	0	0
13	FALSE	415	73	1918	Up	.	¿Estuvieron enfermos la primera noche?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	Los aventureros estaban todos enfermos en la primera noche de la excursión.	.	.	.	0	0	0	.	0	0	0
13	FALSE	456	74	2157	Down	.	¿Su primo mayor se va al África?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	1	s	.	.	.	correct	Mi primo menor se va a África a finales de enero.	.	.	.	0	0	0	.	0	0	0
13	FALSE	649	75	2852	Down	.	¿El senador cometió un crimen?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	incorrect	El senador negó las alegaciones pero el público sabía que malversó los fondos.	.	.	.	0	0	0	.	0	0	0
13	FALSE	629	76	2335	Down	n	¿Es este un problema en las ciudades?	que	19	3	que	19	3	5	5	educación	23	9	6	e	Down	n	Lei en algun lado que educación	2	Spa	1	s	Lei en algun lado	Lei en algun lado	Lei en algun lado que	correct	Lei en algun lado que educación es un gran problema en comunidades pequenas.	13	neut	238	238	238	238	0	785	0	1
13	FALSE	365	77	4930	Up	y	¿Leyó sobre esto ayer?	read	16	4	I read	14	6	3	4	show	29	4	7	e	Down	n	"Esta mañana, I read about a show"	6	CS	1	s	"Esta mañana, I"	"Esta mañana,"	"Esta mañana, I read about a"	incorrect	"Esta mañana, I read about a show that happened yesterday in our city."	14	neut	.	0	0	0	.	795	.	0
13	FALSE	571	78	3186	Up	y	¿Estaba la venta en una tienda grande?	que	17	3	de que	14	6	4	5	vibradores	28	10	7	e	Up	y	Me di cuenta de que tenían vibradores	33	Spa	1	s	Me di cuenta de	Me di cuenta	Me di cuenta de que tenían	correct	Me di cuenta de que tenían vibradores a la venta en esa tienda grande.	14	taboo	235	235	235	680	445	235	1	1
13	FALSE	568	79	1810	Down	.	¿Fue su culpa?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	1	s	.	.	.	correct	"Mi prima Camila, la bombera, se lastimó porque su uniforme protector falló."	.	.	.	0	0	0	.	0	0	0
13	FALSE	615	80	1651	Down	y	¿Ocurrió esto en la mañana?	otra	25	4	la otra	22	7	5	6	sándwich	45	8	10	e	Down	n	"Cuando llegué a casa la otra noche, tuve un sándwich"	38	Spa	1	s	Cuando llegué a casa la	Cuando llegué a casa	"Cuando llegué a casa la otra noche, tuve un"	correct	"Cuando llegué a casa la otra noche, tuve un sándwich en el sofá."	13	neut	178	178	178	178	0	1176	0	1
13	FALSE	656	81	1670	Down	.	¿Fue la pianista profesional?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	incorrect	La pianista no se encogió cuando sonó el móvil de un miembro del público.	.	.	.	0	0	0	.	0	0	0
13	FALSE	481	82	3452	Up	.	¿El riel de cortina es demasiado largo?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	El riel de cortina es demasiado largo para las ventanas de la casa nueva.	.	.	.	0	0	0	.	0	0	0
13	FALSE	628	83	1166	Up	.	¿Pedro estaba satisfecho?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	"Cuando fue el cumpleaños de Pedro, todo lo que pidió se lo regalaron."	.	.	.	0	0	0	.	0	0	0
13	FALSE	467	84	2702	Up	.	¿Se detiene el camión una vez?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	1	s	.	.	.	incorrect	"Cada miércoles, el camión blindado pasa por el pueblo y hace varias paradas."	.	.	.	0	0	0	.	0	0	0
13	FALSE	666	85	2831	Down	n	¿Ocurrió esto cuando volvió del lago?	from	16	4	from	16	4	3	3	shit	38	4	8	e	Down	n	"Cuando regresó from the farm, he had shit"	7	CS	1	s	Cuando regresó	Cuando regresó	"Cuando regresó from the farm, he had"	correct	"Cuando regresó from the farm, he had shit all over his pants."	12	taboo	.	0	0	0	.	0	.	0
13	FALSE	732	86	3130	Up	.	¿Hubo una fiesta de disfraces?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	En la fiesta de disfraces el disfrace más popular era el de la bruja.	.	.	.	0	0	0	.	0	0	0
13	FALSE	733	87	2998	Down	.	¿Estaba presente para la muerte de su paciente?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	1	s	.	.	.	correct	Mateo se quedó en el cuarto estupefacto al encontrar muerto a su paciente.	.	.	.	0	0	0	.	0	0	0
13	FALSE	837	88	3486	Down	n	¿Podría abotonarse la chaqueta?	was	29	3	was	29	3	6	6	shoulders	51	9	11	e	Down	n	La chaqueta que ella compró was too small for her shoulders	42	CS	1	s	La chaqueta que ella compró	La chaqueta que ella compró	La chaqueta que ella compró was too small for her	correct	"La chaqueta que ella compró was too small for her shoulders, so she returned it."	15	neut	200	200	200	200	0	200	0	1
13	FALSE	559	89	10611	Up	.	¿Es competitivo el campo de derecho?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	"Trabajando en derecho, Sara tiene que competir con abogados de todo tipo."	.	.	.	0	0	0	.	0	0	0
13	FALSE	640	90	1187	Down	.	¿Son las vecinas?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	1	s	.	.	.	correct	Las dos han sido mejores amigas desde la infancia aunque viven lejos.	.	.	.	0	0	0	.	0	0	0
13	FALSE	631	91	2364	Down	.	¿Tienen contadores dinero?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	incorrect	La contabilidad no es una carrera emocionante pero definitivamente es una posición muy rentable.	.	.	.	0	0	0	.	0	0	0
13	FALSE	600	92	2501	Down	.	¿Es la catedral antigua?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	1	s	.	.	.	correct	"Honestamente, la catedral que vimos se vio impresionante pero no era antigua."	.	.	.	0	0	0	.	0	0	0
13	FALSE	625	93	1836	Down	.	¿Su padre durmió anoche?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	1	s	.	.	.	correct	Mi padre no pudo dormir anoche porque el perro del vecino ladró toda la noche.	.	.	.	0	0	0	.	0	0	0
13	FALSE	720	94	1937	Down	n	¿Fue adicto durante 5 años?	was	19	3	was	19	3	5	5	masturbation	35	12	8	e	Down	n	"En el colegio, he was addicted to masturbation"	13	CS	1	s	"En el colegio, he"	"En el colegio, he"	"En el colegio, he was addicted to"	correct	"En el colegio, he was addicted to masturbation for three years."	11	taboo	0	218	412	412	0	1105	0	1
13	FALSE	578	95	1551	Up	.	¿Estaba ella corriendo?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	Mientras caminaba esta mañana la vi corriendo por el parque.	.	.	.	0	0	0	.	0	0	0
13	FALSE	609	96	2344	Up	.	¿Las rosas se marchitaron rápido?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	"Aunque parecían vibrantes en la tienda, las rosas se marchitaron después de un día."	.	.	.	0	0	0	.	0	0	0
13	FALSE	712	97	3421	Up	.	¿Tiene Olivia 20 años de experiencia?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	"Aunque entró en un grupo de médicos recientemente, Olivia es muy calificada y tiene veinte años de experiencia."	.	.	.	0	0	0	.	0	0	0
13	FALSE	528	98	3117	Up	.	¿Piensan sus amigos que tendrá éxito Tomas?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	CS	1	s	.	.	.	correct	Sus amigos le insistieron a Tomas que respondiera al anuncio que pedía cocineros porque opinaban que era muy ap	.	.	.	0	0	0	.	0	0	0
13	FALSE	609	99	2392	Up	n	¿Estaban junto a la nevera?	hablar	8	6	hablar	8	6	3	3	gobierno	19	8	5	e	Up	y	Los oí hablar del gobierno	26	Spa	1	s	Los oí	Los oí	Los oí hablar del	correct	Los oí hablar del gobierno cerca del refrigerador.	8	neut	179	179	179	179	0	1000	0	1
13	FALSE	717	100	2122	Up	.	¿Se la envió por su aniversario?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	Mi madre me la envió como regalo de aniversario.	.	.	.	0	0	0	.	0	0	0
13	FALSE	547	101	2519	Up	.	¿La persona aprecia a su amiga Lucia?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	1	s	.	.	.	correct	"De mis compañeros del colegio, Lucia era mas atenta con mis sentimientos."	.	.	.	0	0	0	.	0	0	0
15	FALSE	582	1	14019	Down	.	¿Su amiga was coming over?	.	1	.	.	.	.	.	.	.	.	.	0	p	Down	n	.	0	CS	3	p	.	.	.	correct	"Tan pronto como entré en la ducha, I washed my hair, my boyfriend was coming over."	.	.	.	0	0	0	.	0	0	0
15	FALSE	515	2	2385	Up	.	¿Los estudiantes son respetuosos?	.	1	.	.	.	.	.	.	.	.	.	0	p	Up	y	.	0	Spa	3	p	.	.	.	correct	Los maestros aseguran que los estudiantes de español los respetan en el salón.	.	.	.	0	0	0	.	0	0	0
15	FALSE	552	3	3012	Down	.	¿Jugaban los niños al voleibol?	.	1	.	.	.	.	.	.	.	.	.	0	p	Down	n	.	0	Spa	3	p	.	.	.	correct	Mi amiga sabe que los chicos fueron al parque para jugar fútbol.	.	.	.	0	0	0	.	0	0	0
15	FALSE	484	4	9239	Down	.	¿Está la mujer paseando por el parque?	.	1	.	.	.	.	.	.	.	.	.	0	p	Down	n	.	0	Spa	3	p	.	.	.	correct	"Desde el verano pasado, mi jardinero siempre ve a la mujer paseando por la fuente."	.	.	.	0	0	0	.	0	0	0
15	FALSE	544	5	1921	Up	.	¿Estaban mojados sus pantalones?	.	1	.	.	.	.	.	.	.	.	.	0	p	Up	y	.	0	Spa	3	p	.	.	.	correct	Derramó su bebida en sus pantalones en una fiesta.	.	.	.	0	0	0	.	0	0	0
15	FALSE	507	7	2210	Up	.	¿Piensan sus amigos que tendrá éxito Tomas?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	CS	3	s	.	.	.	correct	Sus amigos le insistieron a Tomas que respondiera al anuncio que pedía cocineros porque opinaban que era muy ap	.	.	.	0	0	0	.	0	0	0
15	FALSE	525	8	2020	Up	.	¿Se la regaló su padre?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	La moto deportiva que tengo me la regaló mi padre.	.	.	.	0	0	0	.	0	0	0
15	FALSE	508	9	4371	Down	.	¿El primer ministro del país canceló su viaje a Rusia?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	correct	Es verdad que el primer ministro del país canceló su viaje a Roma.	.	.	.	0	0	0	.	0	0	0
15	FALSE	599	10	2766	Down	n	¿Ocurrió esto después del gimnasio?	ella	24	4	ella	24	4	5	5	máscara	45	7	10	e	Down	n	"Después de la reunión, ella se inclinó y su máscara"	28	Spa	3	s	"Después de la reunión,"	"Después de la reunión,"	"Después de la reunión, ella se inclinó y su"	correct	"Después de la reunión, ella se inclinó y su máscara cayó de su bolso."	14	neut	0	349	349	855	506	792	1	1
15	FALSE	548	11	3062	Down	n	¿Se le impidió ir a un viaje de negocios?	dijo	9	4	dijo	9	4	3	3	obligaciones	18	12	5	e	Down	n	Su mamá dijo que obligaciones	22	Spa	3	s	Su mamá	Su mamá	Su mamá dijo que	correct	Su mamá dijo que obligaciones le impidió ir al viaje escolar.	11	neut	0	310	432	432	0	432	0	1
15	FALSE	500	12	2715	Down	n	¿Era rico después de la universidad?	donó	28	4	donó	28	4	5	5	plasma	33	6	6	e	Down	n	"Después de la universidad, donó plasma"	46	Spa	3	s	"Después de la universidad,"	"Después de la universidad,"	"Después de la universidad, donó"	correct	"Después de la universidad, donó plasma para ganar dinero extra."	10	neut	0	370	370	1417	1047	1066	1	1
15	FALSE	516	13	3513	Down	n	¿Olían así durante el festival de cine?	olían	12	5	olían	12	5	3	3	meo	20	3	5	e	Down	n	Las calles olían a meo	11	Spa	3	s	Las calles	Las calles	Las calles olían a	correct	Las calles olían a meo durante el festival de primavera.	10	taboo	361	361	361	361	0	361	0	1
15	FALSE	480	14	2256	Up	.	¿Viene el circo soon?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	CS	3	s	.	.	.	correct	"Porque el gran espectáculo de circo viene el próximo mes, the engineers have to fix the bridge as soon as possi"	.	.	.	0	0	0	.	0	0	0
15	FALSE	500	15	1593	Up	.	¿Tiene Olivia 20 años de experiencia?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	"Aunque entró en un grupo de médicos recientemente, Olivia es muy calificada y tiene veinte años de experiencia."	.	.	.	0	0	0	.	0	0	0
15	FALSE	550	16	2829	Up	n	¿Hubo muchos de ellos?	señaló	29	6	señaló	29	6	6	6	penes	72	5	13	e	Up	y	El guía turístico del museo señaló cómo sus pinturas estaban llenas de penes	5	Spa	3	s	El guía turístico del museo	El guía turístico del museo	El guía turístico del museo señaló cómo sus pinturas estaban llenas de	correct	El guía turístico del museo señaló cómo sus pinturas estaban llenas de penes al comienzo de su carrera.	18	taboo	381	381	381	381	0	381	0	1
15	FALSE	513	17	1974	Down	.	¿Hubo una fiesta en el departamento?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	incorrect	"El departamento de profesores, del cual Daniela pertenece, le hizo sentir insegura por llegar tarde a una reuni"	.	.	.	0	0	0	.	0	0	0
15	FALSE	532	18	3164	Up	n	¿El hombre hizo esto en público?	mostró	14	6	mostró	14	6	4	4	arte	24	4	6	e	Up	y	Un hombre le mostró su arte	16	Spa	3	s	Un hombre le	Un hombre le	Un hombre le mostró su	correct	Un hombre le mostró su arte en la calle.	9	neut	205	205	205	205	0	205	0	1
15	FALSE	516	19	2337	Up	.	¿Las rosas se marchitaron rápido?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	"Aunque parecían vibrantes en la tienda, las rosas se marchitaron después de un día."	.	.	.	0	0	0	.	0	0	0
15	FALSE	492	20	3529	Up	n	¿Tuvo un trastorno compulsivo?	lavó	16	4	lavó	16	4	4	4	ano	24	3	6	e	Up	y	Mi mejor amigo lavó su ano	17	Spa	3	s	Mi mejor amigo	Mi mejor amigo	Mi mejor amigo lavó su	correct	Mi mejor amigo lavó su ano compulsivamente en la universidad	10	taboo	384	384	384	384	0	832	0	1
15	FALSE	456	21	1810	Up	.	¿Están sus primos satisfechos?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	Mi tia dice que mis primos están disfrutando del crucero que los llevó a México.	.	.	.	0	0	0	.	0	0	0
15	FALSE	499	22	2139	Up	.	¿Se la envió por su aniversario?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	Mi madre me la envió como regalo de aniversario.	.	.	.	0	0	0	.	0	0	0
15	FALSE	491	23	2239	Up	.	¿Toca Samuel un instrumento?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	"Samuel pertenece a la banda del instituto, pero toda la escuela cree que es fastidioso y no tiene amigos."	.	.	.	0	0	0	.	0	0	0
15	FALSE	467	24	1349	Up	n	¿Tenía pecas?	que	18	3	que	18	3	5	5	piernas	41	7	10	e	Up	y	Mi amigo me dijo que tenía pecas en sus piernas	10	Spa	3	s	Mi amigo me dijo	Mi amigo me dijo	Mi amigo me dijo que tenía pecas en sus	correct	Mi amigo me dijo que tenía pecas en sus piernas desde que era un niño.	15	neut	294	294	294	294	0	294	0	1
15	FALSE	508	25	2269	Down	.	¿Su hermana mayor se casa el próximo año?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	incorrect	Mi hermana mayor se casa la próxima primavera en Hawai.	.	.	.	0	0	0	.	0	0	0
15	FALSE	476	26	2487	Up	.	¿Critica el mundo a los actores?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	Cada actor tendrá que superar la crítica del mundo para convertirse en una estrella.	.	.	.	0	0	0	.	0	0	0
15	FALSE	477	27	1837	Up	.	¿Es competitivo el campo de derecho?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	"Trabajando en derecho, Sara tiene que competir con abogados de todo tipo."	.	.	.	0	0	0	.	0	0	0
15	FALSE	478	28	2923	Up	.	¿A su vecino de arriba se le inundó la habitación?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	incorrect	En primavera a mi vecina de arriba se le inundó la habitación por segunda vez.	.	.	.	0	0	0	.	0	0	0
15	FALSE	534	29	4201	Up	y	¿Estaba la persona adolorida después del trabajo?	massaged	30	8	he massaged	27	11	5	6	butt	42	4	8	e	Up	y	"Cuando volví del trabajo, he massaged my butt"	45	CS	3	s	"Cuando volví del trabajo, he"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, he massaged my"	correct	"Cuando volví del trabajo, he massaged my butt before we went to bed."	13	taboo	0	292	445	445	0	445	0	1
15	FALSE	551	30	2906	Up	n	¿Vieron la película la semana pasada?	el fin	23	6	el fin	23	6	5	5	erótica	51	7	11	e	Up	y	La película que vimos el fin de semana pasado fue erótica	35	Spa	3	s	La película que vimos	La película que vimos	La película que vimos el fin de semana pasado fue	correct	La película que vimos el fin de semana pasado fue erótica de principio a fin.	15	taboo	0	279	415	415	0	1012	0	1
15	FALSE	547	31	2071	Up	n	¿Hablaban las tías tomando café?	estaban	10	7	estaban	10	7	3	3	menstruación	37	12	7	e	Up	y	Mis tías estaban charlando sobre la menstruación	29	Spa	3	s	Mis tías	Mis tías	Mis tías estaban charlando sobre la	correct	Mis tías estaban charlando sobre la menstruación mientras tomaban el café ayer.	12	taboo	0	246	623	623	0	623	0	1
15	FALSE	520	32	4854	Up	n	¿Es este un problema in cities?	that	15	4	that	15	4	3	3	education	20	9	4	e	Down	n	Lei somewhere that education	2	CS	3	s	Lei somewhere	Lei somewhere	Lei somewhere that	incorrect	Lei somewhere that education is a big problem in small communities.	11	neut	182	182	182	182	0	182	0	1
15	FALSE	538	33	4060	Up	n	¿Carlos dio la vuelta?	ella	30	4	ella	30	4	6	6	erección	48	8	10	e	Up	y	"Cuando Carlos dio la vuelta, ella podía ver su erección"	23	Spa	3	s	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta, ella podía ver su"	correct	"Cuando Carlos dio la vuelta, ella podía ver su erección a través de su ropa."	15	taboo	240	240	240	240	0	240	0	1
15	FALSE	532	34	2586	Up	.	¿La persona aprecia a su amiga Lucia?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	"De mis compañeros del colegio, Lucia era mas atenta con mis sentimientos."	.	.	.	0	0	0	.	0	0	0
15	FALSE	516	35	4400	Up	.	¿No la he vísto con su novio desde la primavera pasada?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	incorrect	"Desde el verano pasado, no la he vísto con su novio por ningún sitio."	.	.	.	0	0	0	.	0	0	0
15	FALSE	466	36	1925	Up	.	¿El riel de cortina es demasiado largo?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	El riel de cortina es demasiado largo para las ventanas de la casa nueva.	.	.	.	0	0	0	.	0	0	0
15	FALSE	489	37	2058	Down	.	¿Su madre le compró zanahorias?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	correct	El domingo por la mañana mi madre me compró zapatos por mi cumpleaños.	.	.	.	0	0	0	.	0	0	0
15	FALSE	505	38	2679	Down	.	¿Su abuelo paterno se retira en diez años?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	correct	Mi abuelo paterno se retira en un par de años.	.	.	.	0	0	0	.	0	0	0
15	FALSE	441	39	3775	Down	n	¿Alguien escribió en la pared al lado de la iglesia?	somebody	15	8	somebody	15	8	4	4	whore	31	5	6	e	Down	n	"El año pasado somebody wrote ""whore"""	27	CS	3	s	El año pasado	El año pasado	El año pasado somebody wrote	correct	"El año pasado somebody wrote ""whore"" on the wall next to the bank."	13	taboo	196	196	196	196	0	196	0	1
15	FALSE	522	40	2407	Up	n	¿Dijo el niño esto?	said	9	4	said	9	4	3	3	pussy	15	5	4	e	Up	y	El niño said pussy	9	CS	3	s	El niño	El niño	El niño said	correct	El niño said pussy in front of everyone.	8	taboo	131	131	131	131	0	177	0	1
15	FALSE	480	41	1947	Down	.	¿Vive en un peaceful place?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	CS	3	s	.	.	.	correct	Quiero mudarme because my neighbors never stop making noise.	.	.	.	0	0	0	.	0	0	0
15	FALSE	522	42	2120	Down	.	¿Emma fue una maestra?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	correct	Emma comienza a trabajar como maestra el lunes y no está preparada para el comienzo del semestre.	.	.	.	0	0	0	.	0	0	0
15	FALSE	520	43	1898	Down	.	¿Le han despedido a David?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	correct	David dejó su puesto en el departamento de reporteros tras ser promovido por su jefe al departamento editorial.	.	.	.	0	0	0	.	0	0	0
15	FALSE	462	44	2686	Up	.	¿Quiere a sus nietos?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	"Yo quiero mucho a mis nietos, especialmente a Mariana que es realmente cómica y me hace reír a carcajadas."	.	.	.	0	0	0	.	0	0	0
15	FALSE	501	45	2599	Down	n	¿Se lastimó el invierno pasado?	she	19	3	she	19	3	4	4	thumb	32	5	7	e	Down	n	"El verano pasado, she hurt her thumb"	8	CS	3	s	"El verano pasado,"	"El verano pasado,"	"El verano pasado, she hurt her"	correct	"El verano pasado, she hurt her thumb trying to get on a horse."	13	neut	106	106	106	106	0	106	0	1
15	FALSE	478	46	3141	Up	.	¿Quiere Isa incrementar su salario?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	"Durante la última reunión de jefes de la compañía, Isa sacó el tema del incremento de su salario."	.	.	.	0	0	0	.	0	0	0
15	FALSE	443	47	1829	Up	.	¿Hizo su madre la cena?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	Mi madre hará la cena de Navidad otra vez.	.	.	.	0	0	0	.	0	0	0
15	FALSE	461	48	2032	Down	y	¿Lo encontraron en una fuente?	found	34	5	they found	29	10	6	7	tooth	42	5	9	e	Down	n	"A principio de este verano, they found a tooth"	44	CS	3	s	"A principio de este verano, they"	"A principio de este verano,"	"A principio de este verano, they found a"	correct	"A principio de este verano, they found a tooth in the showers at the waterpark."	15	neut	190	190	190	190	0	389	0	1
15	FALSE	442	49	2820	Up	.	¿Estudiará su compañero en España?	.	1	.	.	.	.	.	.	.	.	.	0	f	Up	y	.	0	Spa	3	s	.	.	.	correct	Mi compañero de clase obtuvo una beca para estudiar en Barcelona.	.	.	.	0	0	0	.	0	0	0
15	FALSE	455	50	1653	Up	n	¿Su bebé la lastimó?	bit	9	3	bit	9	3	3	3	finger	17	6	5	e	Up	y	Su bebé bit her finger	14	CS	3	s	Su bebé	Su bebé	Su bebé bit her	correct	Su bebé bit her finger and drew blood.	8	neut	214	214	214	214	0	402	0	1
15	FALSE	484	51	4082	Up	.	¿Se detiene el camión una vez?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	incorrect	"Cada miércoles, el camión blindado pasa por el pueblo y hace varias paradas."	.	.	.	0	0	0	.	0	0	0
15	FALSE	441	52	2526	Down	.	¿Son los cursos exclusivos?	.	1	.	.	.	.	.	.	.	.	.	0	f	Down	n	.	0	Spa	3	s	.	.	.	correct	La escuela de artes ofrece cursos baratos de arte que son abiertos al público.	.	.	.	0	0	0	.	0	0	0
15	FALSE	509	53	3816	Up	n	¿Estaban junto a la nevera?	talking	8	7	talking	8	7	3	3	government	22	10	5	e	Up	y	Los oí talking about government	26	CS	3	s	Los oí	Los oí	Los oí talking about	correct	Los oí talking about government by the refrigerator.	8	neut	0	196	370	370	0	599	0	1
