RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat	MeanTD	MeanGD	MeanFFD	sdTD	sdGD	sdFFD
17	FALSE	797	24	3642	Up	n	¿Hablaban las tías tomando café?	were	10	4	were	10	4	3	3	menstruation	30	12	6	e	Up	y	Mis tías were chatting about menstruation	29	CS	5	s	Mis tías	Mis tías	Mis tías were chatting about	correct	Mis tías were chatting about menstruation while having coffee yesterday.	10	taboo	0	295	685	1375	690	1572	1	1	SCS1_E2	38	36	1.055555556	0.549799783	2.60035962	1.917022477	1.448258366	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
17	FALSE	757	25	3042	Down	y	¿Era rico después de la universidad?	donated	31	7	he donated	28	10	5	6	plasma	39	6	7	e	Down	n	"Después de la universidad, he donated plasma"	46	CS	5	s	"Después de la universidad, he"	"Después de la universidad,"	"Después de la universidad, he donated"	correct	"Después de la universidad, he donated plasma to make some extra cash."	12	neut	322	322	322	322	0	322	0	1	SCS1_E2	38	36	1.055555556	0.732240939	-0.375495418	0.258627735	1.448258366	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
17	FALSE	789	26	4138	Up	n	¿Ocurrió esto en la calle?	escuché	18	7	escuché	18	7	4	4	paja	55	4	12	e	Down	n	La semana pasada escuché que Ángela le dio a Juan una paja	37	Spa	5	s	La semana pasada	La semana pasada	La semana pasada escuché que Ángela le dio a Juan una	incorrect	La semana pasada escuché que Ángela le dio a Juan una paja en el parque.	15	taboo	.	0	0	0	.	953	.	0	SCS1_E2	38	36	1.055555556	-1.44353877	1.126716205	-1.212455205	1.448258366	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
17	FALSE	810	27	5662	Down	n	¿Ocurrió esto cuando volvió del lago?	de	16	2	de	16	2	3	3	mierda	38	6	7	e	Down	n	"Cuando regresó de la hacienda, tenía mierda"	7	Spa	5	s	Cuando regresó	Cuando regresó	"Cuando regresó de la hacienda, tenía"	correct	"Cuando regresó de la hacienda, tenía mierda en sus pantalones."	10	taboo	174	174	174	534	360	791	1	1	SCS1_E2	38	36	1.055555556	-0.267806877	0.741045393	-0.417522188	1.448258366	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
17	FALSE	789	30	2251	Up	n	¿Ocurrió esto después del entrenamiento?	estaba	10	6	estaba	10	6	3	3	cachonda	21	8	5	e	Up	y	Su novia estaba muy cachonda	1	Spa	5	s	Su novia	Su novia	Su novia estaba muy	correct	Su novia estaba muy cachonda después de su entrenamiento habitual por la mañana.	13	taboo	259	259	259	259	0	2610	0	1	SCS1_E2	38	36	1.055555556	0.306544909	5.071509644	-0.02919284	1.448258366	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
17	FALSE	851	31	3343	Up	n	¿La mamá de María lo encontró en el espacio privado de María?	encontró	18	8	encontró	18	8	5	5	consolador	30	10	7	e	Up	y	La mamá de María encontró un consolador	25	Spa	5	s	La mamá de María	La mamá de María	La mamá de María encontró un	correct	La mamá de María encontró un consolador en su habitación.	10	taboo	0	230	230	750	520	1537	1	1	SCS1_E2	38	36	1.055555556	0.110589594	2.517035679	-0.161681677	1.448258366	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
17	FALSE	747	74	3436	Down	y	¿La persona vio la imagen en su computadora?	foto	13	4	una foto	9	8	3	4	lobo	24	4	7	e	Down	n	Ayer vi una foto de un lobo	12	Spa	5	s	Ayer vi una	Ayer vi	Ayer vi una foto de un	correct	Ayer vi una foto de un lobo en el teléfono de mi primo.	13	neut	0	160	160	811	651	1256	1	1	SCS1_E2	38	36	1.055555556	-0.362405995	1.848063467	-0.481482316	1.448258366	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
17	FALSE	794	75	4575	Down	n	¿Se le impidió ir a un viaje de negocios?	said	9	4	said	9	4	3	3	obligations	19	11	5	e	Down	n	Su mamá said that obligations	22	CS	5	s	Su mamá	Su mamá	Su mamá said that	correct	Su mamá said that obligations prevented him from going to the trip.	12	neut	0	241	241	715	474	622	1	1	SCS1_E2	38	36	1.055555556	0.184917472	0.338709791	-0.11142729	1.448258366	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
17	FALSE	802	42	3013	Down	n	¿Estaba en el asiento del tren?	que	14	3	que	14	3	3	3	harina	24	6	5	e	Down	n	Podría jurar que había harina	24	Spa	5	s	Podría jurar	Podría jurar	Podría jurar que había	correct	Podría jurar que había harina en el asiento del autobús.	10	neut	376	376	376	376	0	566	0	1	SCS1_E2	38	36	1.055555556	1.097123251	0.205391486	0.505331085	1.448258366	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
17	FALSE	778	43	3857	Down	y	¿Invitó a la persona por correo electrónico?	invited	45	7	he invited	42	10	9	10	slut	58	4	12	e	Down	n	"Ayer por la noche, por mensaje de texto, he invited that slut"	41	CS	5	s	"Ayer por la noche, por mensaje de texto, he"	"Ayer por la noche, por mensaje de texto,"	"Ayer por la noche, por mensaje de texto, he invited that"	correct	"Ayer por la noche, por mensaje de texto, he invited that slut to his place for dinner."	17	taboo	0	357	567	567	0	567	0	1	SCS1_E2	38	36	1.055555556	0.968738734	0.20777217	1.377929971	1.448258366	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
17	FALSE	813	15	1271	Up	n	¿Tenía pecas?	that	18	4	that	18	4	5	5	legs	50	4	12	e	Up	y	Mi amigo me dijo that he has had freckles on his legs	10	CS	5	s	Mi amigo me dijo	Mi amigo me dijo	Mi amigo me dijo that he has had freckles on his	correct	Mi amigo me dijo that he has had freckles on his legs since he was a child.	17	neut	202	202	202	202	0	202	0	1	SCS1_E2	38	36	1.055555556	-0.078608642	-0.661177501	-0.289601932	1.448258366	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
17	FALSE	894	16	3518	Up	n	¿El hombre hizo esto en público?	showed	11	6	showed	11	6	3	3	art	26	3	6	e	Up	y	Un hombre showed her his art	16	CS	5	s	Un hombre	Un hombre	Un hombre showed her his	correct	Un hombre showed her his art in the street.	9	neut	.	0	0	0	.	0	.	0	SCS1_E2	38	36	1.055555556	-1.44353877	-1.142075675	-1.212455205	1.448258366	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
17	FALSE	797	21	3990	Down	n	¿La persona lo vio en el armario?	donde	14	5	donde	14	5	4	4	pubis	48	5	9	e	Down	n	"En el hostal donde nos alojábamos, encontré un pubis"	19	Spa	5	s	En el hostal	En el hostal	"En el hostal donde nos alojábamos, encontré un"	correct	"En el hostal donde nos alojábamos, encontré un pubis en la sábana."	12	taboo	0	241	241	1186	945	2634	1	1	SCS1_E2	38	36	1.055555556	0.184917472	5.12864606	-0.11142729	1.448258366	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
17	FALSE	730	63	2705	Down	n	¿Leyó sobre esto ayer?	leí	13	3	leí	13	3	3	3	espectáculo	26	11	6	e	Down	n	Esta mañana leí sobre un espectáculo	6	Spa	5	s	Esta mañana	Esta mañana	Esta mañana leí sobre un	correct	Esta mañana leí sobre un espectáculo que sucedió ayer en nuestro ciudad.	12	neut	0	394	534	534	0	534	0	1	SCS1_E2	38	36	1.055555556	1.218750688	0.129209597	1.227166813	1.448258366	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
17	FALSE	766	65	2078	Down	n	¿Estaban frente al cine?	había	19	5	había	19	5	5	5	chicas	38	6	9	e	Down	n	Mi amigo dijo que había un montón de chicas	36	Spa	5	s	Mi amigo dijo que	Mi amigo dijo que	Mi amigo dijo que había un montón de	correct	Mi amigo dijo que había un montón de chicas delante del club anoche.	13	neut	277	277	277	277	0	523	0	1	SCS1_E2	38	36	1.055555556	0.428172346	0.103022072	0.05304161	1.448258366	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
17	FALSE	823	71	2031	Up	n	¿Leyó el consejos en línea?	some	10	4	some	10	4	3	3	speeches	32	8	7	e	Up	y	He leído some advice on giving speeches	34	CS	5	s	He leído	He leído	He leído some advice on giving	correct	He leído some advice on giving speeches on the internet.	10	neut	292	292	292	292	0	292	0	1	SCS1_E2	38	36	1.055555556	0.529528544	-0.446915939	0.121570318	1.448258366	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
17	FALSE	814	73	2325	Down	n	¿Fue adicto durante 5 años?	era	16	3	era	16	3	4	4	masturbación	32	12	8	e	Down	n	"En el colegio, era adicto a la masturbación"	13	Spa	5	s	"En el colegio,"	"En el colegio,"	"En el colegio, era adicto a la"	correct	"En el colegio, era adicto a la masturbación por tres años."	11	taboo	404	404	404	404	0	404	0	1	SCS1_E2	38	36	1.055555556	1.286321486	-0.180279327	0.63325134	1.448258366	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
17	FALSE	824	49	4168	Up	y	¿Lo oí ayer?	heard	10	5	I heard	8	7	2	3	clap	18	4	5	e	Up	y	Anoche I heard a clap	4	CS	5	s	Anoche I	Anoche	Anoche I heard a	correct	Anoche I heard a clap from the neighbor's apartment.	9	neut	159	159	159	520	361	159	1	1	SCS1_E2	38	36	1.055555556	-0.369163075	-0.763546915	-0.486050896	1.448258366	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
17	FALSE	690	51	2822	Up	n	¿Hubo muchos de ellos?	pointed	29	7	pointed	29	7	6	6	penises	76	7	14	e	Up	y	El guía turístico del museo pointed out how his paintings were filled with penises	5	CS	5	s	El guía turístico del museo	El guía turístico del museo	El guía turístico del museo pointed out how his paintings were filled with	correct	El guía turístico del museo pointed out how his paintings were filled with penises at the beginning of his care	20	taboo	0	204	204	1874	1670	408	1	1	SCS1_E2	38	36	1.055555556	-0.065094482	-0.170756591	-0.280464771	1.448258366	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
17	FALSE	764	83	1876	Down	y	¿Lo estaban vendiendo?	saw	36	3	I saw	34	5	6	7	water	66	5	13	e	Down	n	"Mientras caminaba por el campus, I saw that they were giving out water"	40	CS	5	s	"Mientras caminaba por el campus, I"	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus, I saw that they were giving out"	correct	"Mientras caminaba por el campus, I saw that they were giving out water to students in the courtyard."	18	neut	383	383	383	383	0	383	0	1	SCS1_E2	38	36	1.055555556	1.144422809	-0.230273692	0.537311149	1.448258366	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
17	FALSE	729	45	3193	Down	n	¿Le dolieron después de trotar?	que	11	3	que	11	3	3	3	rodillas	29	8	7	e	Up	y	Ella dijo que le dolían las rodillas	18	Spa	5	s	Ella dijo	Ella dijo	Ella dijo que le dolían las	incorrect	Ella dijo que le dolían las rodillas después de correr.	10	neut	0	231	231	663	432	425	1	1	SCS1_E2	38	36	1.055555556	0.117346674	-0.130284963	-0.157113096	1.448258366	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
17	FALSE	742	89	1869	Down	n	¿Ocurrió esto después del gimnasio?	she	24	3	she	24	3	5	5	mascara	43	7	9	e	Down	n	"Después de la reunión, she leaned and her mascara"	28	CS	5	s	"Después de la reunión,"	"Después de la reunión,"	"Después de la reunión, she leaned and her"	correct	"Después de la reunión, she leaned and her mascara fell out of her bag."	14	neut	0	371	600	600	0	1239	0	1	SCS1_E2	38	36	1.055555556	1.063337851	1.807591838	1.52869313	1.448258366	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
17	FALSE	790	55	1501	Up	n	¿Viajó mucho en sus veintes?	when	22	4	when	22	4	5	5	hooker	43	6	10	e	Up	y	Mi amiga viajó mucho when she worked as a hooker	47	CS	5	s	Mi amiga viajó mucho	Mi amiga viajó mucho	Mi amiga viajó mucho when she worked as a	correct	Mi amiga viajó mucho when she worked as a hooker in her twenties.	13	taboo	251	251	251	506	255	365	1	1	SCS1_E2	38	36	1.055555556	0.25248827	-0.273126004	-0.065741485	1.448258366	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
17	FALSE	832	59	4001	Up	n	¿Estaba en una relación cuando la recibió?	dio	16	3	dio	16	3	5	5	motocicleta	24	11	7	e	Up	y	Su ex novia le dio una motocicleta	30	Spa	5	s	Su ex novia le	Su ex novia le	Su ex novia le dio una	correct	Su ex novia le dio una motocicleta en la universidad.	10	neut	0	242	242	781	539	810	1	1	SCS1_E2	38	36	1.055555556	0.191674552	0.786278389	-0.10685871	1.448258366	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
17	FALSE	787	86	2694	Up	n	¿Tuvo un trastorno compulsivo?	washed	16	6	washed	16	6	4	4	anus	27	4	6	e	Up	y	Mi mejor amigo washed his anus	17	CS	5	s	Mi mejor amigo	Mi mejor amigo	Mi mejor amigo washed his	correct	Mi mejor amigo washed his anus compulsively in college.	9	taboo	364	364	364	364	0	364	0	1	SCS1_E2	38	36	1.055555556	1.016038292	-0.275506688	0.450508118	1.448258366	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
17	FALSE	745	88	1887	Down	n	¿Salió del coche?	y	20	1	y	20	1	4	4	avión	40	5	8	e	Down	n	"Salió del edificio y comenzó a gritar \avión\\\"""""	48	Spa	5	s	Salió del edificio	Salió del edificio	Salió del edificio y comenzó a gritar	correct	"Salió del edificio y comenzó a gritar \avión\\ en medio de una calle concurrida.\"""""	14	neut	336	336	336	336	0	679	0	1	SCS1_E2	38	36	1.055555556	0.826840057	0.474408781	0.322587863	1.448258366	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
17	FALSE	785	84	3867	Down	n	¿Podría abotonarse la chaqueta?	era	29	3	era	29	3	6	6	hombros	60	7	11	e	Down	n	La chaqueta que ella compró era demasiado pequeña para sus hombros	42	Spa	5	s	La chaqueta que ella compró	La chaqueta que ella compró	La chaqueta que ella compró era demasiado pequeña para sus	correct	"La chaqueta que ella compró era demasiado pequeña para sus hombros, así que se la devolvió."	16	neut	0	216	216	638	422	477	1	1	SCS1_E2	38	36	1.055555556	0.015990476	-0.006489393	-0.225641804	1.448258366	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
17	FALSE	763	94	4694	Down	n	¿Los examinaron en la consulta del doctor?	examinaron	20	10	examinaron	20	10	5	5	testículos	35	10	7	e	Down	n	"Hoy en el colegio, examinaron los testículos"	31	Spa	5	s	"Hoy en el colegio,"	"Hoy en el colegio,"	"Hoy en el colegio, examinaron los"	correct	"Hoy en el colegio, examinaron los testículos de los niños en el examen de salud anual."	16	taboo	0	189	189	1446	1257	521	1	1	SCS1_E2	38	36	1.055555556	-0.16645068	0.098260704	-0.348993479	1.448258366	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
17	FALSE	827	95	1990	Up	n	¿Carlos dio la vuelta?	she	30	3	she	30	3	6	6	erection	48	8	10	e	Up	y	"Cuando Carlos dio la vuelta, she could see his erection"	23	CS	5	s	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta, she could see his"	correct	"Cuando Carlos dio la vuelta, she could see his erection through his clothes."	13	taboo	0	240	240	1409	1169	998	1	1	SCS1_E2	38	36	1.055555556	0.178160392	1.233846987	-0.115995871	1.448258366	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
18	FALSE	659	20	1454	Down	n	¿Los examinaron en la consulta del doctor?	examinaron	20	10	examinaron	20	10	5	5	dientes	35	7	7	e	Down	n	"Hoy en el colegio, examinaron los dientes"	31	Spa	6	s	"Hoy en el colegio,"	"Hoy en el colegio,"	"Hoy en el colegio, examinaron los"	correct	"Hoy en el colegio, examinaron los dientes de los niños en el examen de salud anual."	16	neut	0	272	451	451	0	451	0	1	SCS1_E2	33	47	0.70212766	0.394386947	-0.068387178	0.847974627	-0.42441697	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
18	FALSE	883	18	930	Down	n	¿Fue adicto durante 5 años?	era	16	3	era	16	3	4	4	azúcar	30	6	7	e	Down	n	"En el colegio, era adicto al azúcar"	13	Spa	6	s	"En el colegio,"	"En el colegio,"	"En el colegio, era adicto al"	correct	"En el colegio, era adicto al azúcar por tres años."	10	neut	.	0	0	0	.	258	.	0	SCS1_E2	33	47	0.70212766	-1.44353877	-0.527859196	-1.212455205	-0.42441697	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
18	FALSE	820	8	3468	Down	y	¿Leyó sobre esto ayer?	read	16	4	I read	14	6	3	4	rape	29	4	7	e	Down	n	"Esta mañana, I read about a rape"	6	CS	6	s	"Esta mañana, I"	"Esta mañana,"	"Esta mañana, I read about a"	correct	"Esta mañana, I read about a rape that happened yesterday in our city."	14	taboo	172	172	172	172	0	172	0	1	SCS1_E2	33	47	0.70212766	-0.281321037	-0.732598022	-0.426659349	-0.42441697	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
18	FALSE	964	16	3033	Up	n	¿Tuvo un trastorno compulsivo?	washed	16	6	washed	16	6	4	4	face	27	4	6	e	Up	y	Mi mejor amigo washed his face	17	CS	6	s	Mi mejor amigo	Mi mejor amigo	Mi mejor amigo washed his	correct	Mi mejor amigo washed his face compulsively in college.	9	neut	240	240	240	240	0	240	0	1	SCS1_E2	33	47	0.70212766	0.178160392	-0.570711508	-0.115995871	-0.42441697	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
18	FALSE	650	5	1246	Down	y	Were they selling it?	saw	34	3	I saw	32	5	7	8	lubricant	64	9	14	e	Down	n	"While I was walking on campus, I saw that they were giving out lubricant"	40	Eng	6	s	"While I was walking on campus, I"	"While I was walking on campus,"	"While I was walking on campus, I saw that they were giving out"	correct	"While I was walking on campus, I saw that they were giving out lubricant to students in the courtyard."	19	taboo	304	304	304	304	0	304	0	1	SCS1_E2	33	47	0.70212766	0.610613502	-0.41834773	0.176393285	-0.42441697	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
18	FALSE	710	7	1753	Down	n	Has the mark been there for a week?	big	10	3	big	10	3	4	4	arm	25	3	8	e	Down	n	I have a big mark on my arm	15	Eng	6	s	I have a	I have a	I have a big mark on my	correct	I have a big mark on my arm from yesterday's party.	11	neut	340	340	340	340	0	340	0	1	SCS1_E2	33	47	0.70212766	0.853868376	-0.332643105	0.340862185	-0.42441697	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
18	FALSE	767	12	1672	Up	n	¿Carlos dio la vuelta?	she	30	3	she	30	3	6	6	muscle	48	6	10	e	Up	y	"Cuando Carlos dio la vuelta, she could see his muscle"	23	CS	6	s	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta, she could see his"	correct	"Cuando Carlos dio la vuelta, she could see his muscle through his clothes."	13	neut	172	172	172	172	0	365	0	1	SCS1_E2	33	47	0.70212766	-0.281321037	-0.273126004	-0.426659349	-0.42441697	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
18	FALSE	901	43	1846	Down	n	¿Olían así durante el festival de cine?	smelled	12	7	smelled	12	7	3	3	alcohol	23	7	5	e	Down	n	Las calles smelled of alcohol	11	CS	6	s	Las calles	Las calles	Las calles smelled of	correct	Las calles smelled of alcohol during the spring festival.	9	neut	150	150	150	150	0	150	0	1	SCS1_E2	33	47	0.70212766	-0.429976794	-0.784973071	-0.527168121	-0.42441697	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
18	FALSE	1078	45	1457	Up	n	¿Fueron a una cita?	que	10	3	que	10	3	3	3	vientre	23	7	6	e	Up	y	No sabía que tenía un vientre	43	Spa	6	s	No sabía	No sabía	No sabía que tenía un	correct	No sabía que tenía un vientre tan grande hasta que fuimos a una cita.	14	neut	0	174	287	978	691	1212	1	1	SCS1_E2	33	47	0.70212766	-0.267806877	1.743313369	0.098727415	-0.42441697	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
18	FALSE	966	47	2170	Up	n	¿Le dolieron después de trotar?	that	11	4	that	11	4	3	3	boobs	20	5	5	e	Up	y	Ella dijo that her boobs	18	CS	6	s	Ella dijo	Ella dijo	Ella dijo that her	correct	Ella dijo that her boobs hurt after running.	8	taboo	140	140	140	140	0	140	0	1	SCS1_E2	33	47	0.70212766	-0.497547592	-0.808779911	-0.572853927	-0.42441697	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
18	FALSE	690	50	1872	Down	n	¿Es este un problema en las ciudades?	que	19	3	que	19	3	5	5	incesto	23	7	6	e	Down	n	Lei en algun lado que incesto	2	Spa	6	s	Lei en algun lado	Lei en algun lado	Lei en algun lado que	correct	Lei en algun lado que incesto es un gran problema en comunidades pequenas.	13	taboo	455	455	455	455	0	455	0	1	SCS1_E2	33	47	0.70212766	1.630932558	-0.058864442	0.866248949	-0.42441697	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
18	FALSE	978	53	2866	Down	n	¿Se lastimó el invierno pasado?	ella	19	4	ella	19	4	4	4	clítoris	38	8	8	e	Down	n	"El verano pasado, ella se lastimó el clítoris"	8	Spa	6	s	"El verano pasado,"	"El verano pasado,"	"El verano pasado, ella se lastimó el"	correct	"El verano pasado, ella se lastimó el clítoris tratando de subirse a un caballo."	14	taboo	0	165	467	467	0	467	0	1	SCS1_E2	33	47	0.70212766	-0.328620596	-0.030296233	0.921071916	-0.42441697	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
18	FALSE	944	59	2015	Down	y	¿La persona vio la imagen en su computadora?	picture	11	7	a picture	9	9	3	4	butthole	24	8	7	e	Down	n	Ayer vi a picture of a butthole	12	CS	6	s	Ayer vi a	Ayer vi	Ayer vi a picture of a	correct	Ayer vi a picture of a butthole in my cousin's phone.	11	taboo	0	356	532	532	0	532	0	1	SCS1_E2	33	47	0.70212766	0.961981654	0.124448229	1.218029652	-0.42441697	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
18	FALSE	762	61	3647	Down	n	¿Ocurrió esto en la calle?	escuché	18	7	escuché	18	7	4	4	carta	55	5	12	e	Down	n	La semana pasada escuché que Ángela le dio a John una carta	37	Spa	6	s	La semana pasada	La semana pasada	La semana pasada escuché que Ángela le dio a John una	correct	La semana pasada escuché que Ángela le dio a John una carta en el parque.	15	neut	122	122	122	122	0	916	0	1	SCS1_E2	33	47	0.70212766	-0.619175029	1.038630896	-0.655088377	-0.42441697	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
18	FALSE	1362	25	2902	Up	n	¿Su bebé la lastimó?	mordió	9	6	mordió	9	6	3	3	pezón	19	5	5	e	Up	y	Su bebé mordió su pezón	14	Spa	6	s	Su bebé	Su bebé	Su bebé mordió su	correct	Su bebé mordió su pezón y le salió sangre.	9	taboo	0	523	913	913	0	1364	0	1	SCS1_E2	33	47	0.70212766	2.090413987	2.105177342	2.958658844	-0.42441697	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
18	FALSE	1160	28	3962	Up	n	¿Ocurrió esto después del entrenamiento?	estaba	10	6	estaba	10	6	3	3	rígida	21	6	5	e	Up	y	Su novia estaba muy rígida	1	Spa	6	s	Su novia	Su novia	Su novia estaba muy	correct	Su novia estaba muy rígida después de su entrenamiento habitual por la mañana.	13	neut	419	419	419	419	0	862	0	1	SCS1_E2	33	47	0.70212766	1.387677684	0.910073959	0.701780049	-0.42441697	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
18	FALSE	1049	30	1793	Up	n	¿Viajó mucho en sus veintes?	when	22	4	when	22	4	5	5	acrobat	44	7	10	e	Up	y	Mi amiga viajó mucho when she worked as an acrobat	47	CS	6	s	Mi amiga viajó mucho	Mi amiga viajó mucho	Mi amiga viajó mucho when she worked as an	correct	Mi amiga viajó mucho when she worked as an acrobat in her twenties.	13	neut	271	271	271	271	0	478	0	1	SCS1_E2	33	47	0.70212766	0.387629867	-0.004108709	0.025630126	-0.42441697	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
18	FALSE	919	32	7231	Down	n	¿La encontraron en una fuente?	encontraron	29	11	encontraron	29	11	6	6	cagada	45	6	8	e	Down	n	"A principio de este verano, encontraron una cagada"	44	Spa	6	s	"A principio de este verano,"	"A principio de este verano,"	"A principio de este verano, encontraron una"	correct	"A principio de este verano, encontraron una cagada en las duchas del parque acuático."	14	taboo	216	216	216	216	0	767	0	1	SCS1_E2	33	47	0.70212766	0.015990476	0.683908976	-0.225641804	-0.42441697	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
18	FALSE	1101	33	4469	Down	n	¿Cayeron muchos de ellos?	ayer	31	4	ayer	31	4	7	7	condones	50	8	11	e	Up	y	"Cuando yo estaba en la tienda ayer, un montón de condones"	32	Spa	6	s	Cuando yo estaba en la tienda	Cuando yo estaba en la tienda	"Cuando yo estaba en la tienda ayer, un montón de"	incorrect	"Cuando yo estaba en la tienda ayer, un montón de condones cayó de un estante."	15	taboo	0	350	895	895	0	1752	0	1	SCS1_E2	33	47	0.70212766	0.921439175	3.028882746	2.876424394	-0.42441697	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
18	FALSE	1063	37	2502	Down	n	¿Ocurrió esto cuando volvió del lago?	de	16	2	de	16	2	3	3	hena	38	4	7	e	Down	n	"Cuando regresó de la hacienda, tenía hena"	7	Spa	6	s	Cuando regresó	Cuando regresó	"Cuando regresó de la hacienda, tenía"	correct	"Cuando regresó de la hacienda, tenía hena en sus pantalones."	10	neut	797	797	797	797	0	1385	0	1	SCS1_E2	33	47	0.70212766	3.941853864	2.155171707	2.4287035	-0.42441697	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
